weather_date,date,month_day,weekday,weather,highest_temp,lowest_temp,temp_difference,wind_direction,power,direction,air_quality,air_measure,air_degree
2023-02-01 周三,2023-02-01,02-01,周三,多云~阴,17,7,10,东北风2级,东北风,2级,93 良,93,良
2023-02-02 周四,2023-02-02,02-02,周四,多云~小雨,7,4,3,北风3级,北风,3级,82 良,82,良
2023-02-03 周五,2023-02-03,02-03,周五,小雨,6,5,1,东北风2级,东北风,2级,48 优,48,优
2023-02-04 周六,2023-02-04,02-04,周六,小雨,8,6,2,北风2级,北风,2级,74 良,74,良
2023-02-05 周日,2023-02-05,02-05,周日,中雨~小雨,8,7,1,西北风1级,西北风,1级,81 良,81,良
2023-02-06 周一,2023-02-06,02-06,周一,小雨~阴,9,7,2,西北风1级,西北风,1级,68 良,68,良
2023-02-07 周二,2023-02-07,02-07,周二,雾~小雨,13,9,4,北风2级,北风,2级,93 良,93,良
2023-02-08 周三,2023-02-08,02-08,周三,中雨,10,8,2,北风2级,北风,2级,58 良,58,良
2023-02-09 周四,2023-02-09,02-09,周四,小雨~阴,10,7,3,北风2级,北风,2级,47 优,47,优
2023-02-10 周五,2023-02-10,02-10,周五,小雨,9,7,2,东北风2级,东北风,2级,52 良,52,良
2023-02-11 周六,2023-02-11,02-11,周六,阴~中雨,9,8,1,东北风2级,东北风,2级,42 优,42,优
2023-02-12 周日,2023-02-12,02-12,周日,雾~小雨,11,6,5,北风2级,北风,2级,24 优,24,优
2023-02-13 周一,2023-02-13,02-13,周一,小雨~阴,7,4,3,北风4级,北风,4级,19 优,19,优
2023-02-14 周二,2023-02-14,02-14,周二,多云~晴,10,3,7,北风3级,北风,3级,43 优,43,优
2023-02-15 周三,2023-02-15,02-15,周三,雾~晴,11,3,8,东北风3级,东北风,3级,59 良,59,良
2023-02-16 周四,2023-02-16,02-16,周四,多云~晴,12,7,5,东北风1级,东北风,1级,71 良,71,良
2023-02-17 周五,2023-02-17,02-17,周五,多云,15,9,6,西南风2级,西南风,2级,75 良,75,良
2023-02-18 周六,2023-02-18,02-18,周六,雾~小雨,20,11,9,西风1级,西风,1级,83 良,83,良
2023-02-19 周日,2023-02-19,02-19,周日,多云~晴,16,8,8,北风3级,北风,3级,106 轻度,106,轻度
2023-02-20 周一,2023-02-20,02-20,周一,多云~晴,17,7,10,东北风3级,东北风,3级,129 轻度,129,轻度
2023-02-21 周二,2023-02-21,02-21,周二,多云~晴,15,6,9,东北风3级,东北风,3级,78 良,78,良
2023-02-22 周三,2023-02-22,02-22,周三,多云,11,7,4,北风3级,北风,3级,64 良,64,良
2023-02-23 周四,2023-02-23,02-23,周四,雾~小雨,10,7,3,北风2级,北风,2级,78 良,78,良
2023-02-24 周五,2023-02-24,02-24,周五,雾~多云,11,7,4,北风3级,北风,3级,61 良,61,良
2023-02-25 周六,2023-02-25,02-25,周六,雾~晴,14,5,9,东北风3级,东北风,3级,99 良,99,良
2023-02-26 周日,2023-02-26,02-26,周日,晴,14,5,9,东北风3级,东北风,3级,74 良,74,良
2023-02-27 周一,2023-02-27,02-27,周一,晴,15,6,9,东风1级,东风,1级,62 良,62,良
2023-02-28 周二,2023-02-28,02-28,周二,小雨~多云,16,9,7,东北风1级,东北风,1级,76 良,76,良
2023-03-01 周三,2023-03-01,03-01,周三,多云,19,10,9,东北风3级,东北风,3级,77 良,77,良
2023-03-02 周四,2023-03-02,03-02,周四,多云,19,9,10,东北风3级,东北风,3级,109 轻度,109,轻度
2023-03-03 周五,2023-03-03,03-03,周五,多云~晴,17,9,8,西南风2级,西南风,2级,98 良,98,良
2023-03-04 周六,2023-03-04,03-04,周六,多云~晴,19,9,10,南风1级,南风,1级,134 轻度,134,轻度
2023-03-05 周日,2023-03-05,03-05,周日,多云~晴,23,10,13,东南风2级,东南风,2级,105 轻度,105,轻度
2023-03-06 周一,2023-03-06,03-06,周一,晴,25,12,13,东南风2级,东南风,2级,81 良,81,良
2023-03-07 周二,2023-03-07,03-07,周二,多云~阴,26,17,9,西南风2级,西南风,2级,80 良,80,良
2023-03-08 周三,2023-03-08,03-08,周三,小雨~雾,19,14,5,西北风1级,西北风,1级,98 良,98,良
2023-03-09 周四,2023-03-09,03-09,周四,雾~晴,23,12,11,西南风1级,西南风,1级,79 良,79,良
2023-03-10 周五,2023-03-10,03-10,周五,雾~小雨,26,18,8,南风2级,南风,2级,83 良,83,良
2023-03-11 周六,2023-03-11,03-11,周六,小雨,21,13,8,东北风2级,东北风,2级,72 良,72,良
2023-03-12 周日,2023-03-12,03-12,周日,多云,19,9,10,东北风5级,东北风,5级,105 轻度,105,轻度
2023-03-13 周一,2023-03-13,03-13,周一,多云~晴,19,7,12,北风2级,北风,2级,78 良,78,良
2023-03-14 周二,2023-03-14,03-14,周二,晴~小雨,24,14,10,西南风3级,西南风,3级,77 良,77,良
2023-03-15 周三,2023-03-15,03-15,周三,小雨~多云,24,14,10,东南风2级,东南风,2级,71 良,71,良
2023-03-16 周四,2023-03-16,03-16,周四,多云~中雨,24,12,12,东北风2级,东北风,2级,117 轻度,117,轻度
2023-03-17 周五,2023-03-17,03-17,周五,小雨~阴,11,8,3,北风3级,北风,3级,41 优,41,优
2023-03-18 周六,2023-03-18,03-18,周六,小雨,11,9,2,北风2级,北风,2级,38 优,38,优
2023-03-19 周日,2023-03-19,03-19,周日,中雨~小雨,10,9,1,北风1级,北风,1级,31 优,31,优
2023-03-20 周一,2023-03-20,03-20,周一,雾~中雨,12,11,1,南风1级,南风,1级,36 优,36,优
2023-03-21 周二,2023-03-21,03-21,周二,雾~中雨,14,12,2,北风1级,北风,1级,32 优,32,优
2023-03-22 周三,2023-03-22,03-22,周三,暴雨~阴,18,13,5,北风2级,北风,2级,22 优,22,优
2023-03-23 周四,2023-03-23,03-23,周四,小雨~中雨,17,11,6,东北风3级,东北风,3级,40 优,40,优
2023-03-24 周五,2023-03-24,03-24,周五,小雨~阴,10,8,2,北风4级,北风,4级,58 良,58,良
2023-03-25 周六,2023-03-25,03-25,周六,小雨~阴,10,8,2,北风2级,北风,2级,58 良,58,良
2023-03-26 周日,2023-03-26,03-26,周日,多云,17,12,5,东北风3级,东北风,3级,43 优,43,优
2023-03-27 周一,2023-03-27,03-27,周一,多云~阴,15,10,5,北风1级,北风,1级,82 良,82,良
2023-03-28 周二,2023-03-28,03-28,周二,多云~阴,17,12,5,东北风2级,东北风,2级,72 良,72,良
2023-03-29 周三,2023-03-29,03-29,周三,小雨~阴,13,11,2,东北风1级,东北风,1级,77 良,77,良
2023-03-30 周四,2023-03-30,03-30,周四,雾~晴,19,11,8,东北风1级,东北风,1级,65 良,65,良
2023-03-31 周五,2023-03-31,03-31,周五,雾~多云,21,13,8,东风2级,东风,2级,62 良,62,良
2023-04-01 周六,2023-04-01,04-01,周六,雾~晴,24,15,9,东南风1级,东南风,1级,59 良,59,良
2023-04-02 周日,2023-04-02,04-02,周日,小雨~雷阵雨,25,19,6,东南风2级,东南风,2级,61 良,61,良
2023-04-03 周一,2023-04-03,04-03,周一,小雨~暴雨,25,17,8,南风4级,南风,4级,41 优,41,优
2023-04-04 周二,2023-04-04,04-04,周二,中雨~小雨,18,13,5,东北风2级,东北风,2级,31 优,31,优
2023-04-05 周三,2023-04-05,04-05,周三,多云~小雨,19,13,6,东北风3级,东北风,3级,33 优,33,优
2023-04-06 周四,2023-04-06,04-06,周四,中雨~多云,14,10,4,北风3级,北风,3级,32 优,32,优
2023-04-07 周五,2023-04-07,04-07,周五,雾~多云,20,13,7,东北风3级,东北风,3级,55 良,55,良
2023-04-08 周六,2023-04-08,04-08,周六,晴,22,12,10,东北风3级,东北风,3级,60 良,60,良
2023-04-09 周日,2023-04-09,04-09,周日,晴,24,14,10,南风2级,南风,2级,68 良,68,良
2023-04-10 周一,2023-04-10,04-10,周一,多云~小雨,25,19,6,西南风3级,西南风,3级,74 良,74,良
2023-04-11 周二,2023-04-11,04-11,周二,小雨,25,19,6,西南风1级,西南风,1级,70 良,70,良
2023-04-12 周三,2023-04-12,04-12,周三,小雨~中雨,28,20,8,东北风2级,东北风,2级,86 良,86,良
2023-04-13 周四,2023-04-13,04-13,周四,暴雨~中雨,21,18,3,南风2级,南风,2级,46 优,46,优
2023-04-14 周五,2023-04-14,04-14,周五,小雨~多云,20,18,2,北风2级,北风,2级,32 优,32,优
2023-04-15 周六,2023-04-15,04-15,周六,多云~晴,27,17,10,西北风2级,西北风,2级,75 良,75,良
2023-04-16 周日,2023-04-16,04-16,周日,晴,30,18,12,西南风3级,西南风,3级,77 良,77,良
2023-04-17 周一,2023-04-17,04-17,周一,晴~多云,34,23,11,西南风3级,西南风,3级,79 良,79,良
2023-04-18 周二,2023-04-18,04-18,周二,大暴雨~小雨,22,21,1,东南风2级,东南风,2级,42 优,42,优
2023-04-19 周三,2023-04-19,04-19,周三,多云~晴,26,21,5,东北风2级,东北风,2级,38 优,38,优
2023-04-20 周四,2023-04-20,04-20,周四,雾~多云,30,20,10,东北风2级,东北风,2级,63 良,63,良
2023-04-21 周五,2023-04-21,04-21,周五,多云~雷阵雨,28,19,9,东北风3级,东北风,3级,51 良,51,良
2023-04-22 周六,2023-04-22,04-22,周六,大雨~中雨,18,13,5,北风3级,北风,3级,53 良,53,良
2023-04-23 周日,2023-04-23,04-23,周日,中雨~小雨,14,11,3,北风3级,北风,3级,29 优,29,优
2023-04-24 周一,2023-04-24,04-24,周一,大雨~小雨,13,12,1,北风3级,北风,3级,17 优,17,优
2023-04-25 周二,2023-04-25,04-25,周二,小雨~晴,15,11,4,西北风1级,西北风,1级,39 优,39,优
2023-04-26 周三,2023-04-26,04-26,周三,小雨~晴,20,13,7,东北风2级,东北风,2级,35 优,35,优
2023-04-27 周四,2023-04-27,04-27,周四,多云~雷阵雨,23,18,5,西南风2级,西南风,2级,47 优,47,优
2023-04-28 周五,2023-04-28,04-28,周五,中雨~雷阵雨,21,14,7,西南风1级,西南风,1级,46 优,46,优
2023-04-29 周六,2023-04-29,04-29,周六,多云~晴,18,11,7,西北风2级,西北风,2级,113 轻度,113,轻度
2023-04-30 周日,2023-04-30,04-30,周日,晴,24,13,11,西南风1级,西南风,1级,118 轻度,118,轻度
2023-05-01 周一,2023-05-01,05-01,周一,多云~晴,28,18,10,东南风2级,东南风,2级,90 良,90,良
2023-05-02 周二,2023-05-02,05-02,周二,多云~阴,28,22,6,南风2级,南风,2级,65 良,65,良
2023-05-03 周三,2023-05-03,05-03,周三,多云~阴,29,24,5,南风3级,南风,3级,48 优,48,优
2023-05-04 周四,2023-05-04,05-04,周四,多云~大雨,31,22,9,西南风4级,西南风,4级,35 优,35,优
2023-05-05 周五,2023-05-05,05-05,周五,多云~中雨,27,21,6,西北风1级,西北风,1级,28 优,28,优
2023-05-06 周六,2023-05-06,05-06,周六,中雨~小雨,20,18,2,北风3级,北风,3级,31 优,31,优
2023-05-07 周日,2023-05-07,05-07,周日,多云,23,17,6,北风4级,北风,4级,41 优,41,优
2023-05-08 周一,2023-05-08,05-08,周一,多云~晴,25,16,9,北风3级,北风,3级,42 优,42,优
2023-05-09 周二,2023-05-09,05-09,周二,晴~阴,25,18,7,东北风2级,东北风,2级,49 优,49,优
2023-05-10 周三,2023-05-10,05-10,周三,小雨,22,17,5,北风2级,北风,2级,54 良,54,良
2023-05-11 周四,2023-05-11,05-11,周四,小雨~多云,21,17,4,北风2级,北风,2级,52 良,52,良
2023-05-12 周五,2023-05-12,05-12,周五,雾~晴,25,17,8,西北风1级,西北风,1级,47 优,47,优
2023-05-13 周六,2023-05-13,05-13,周六,雾~多云,28,19,9,西南风2级,西南风,2级,70 良,70,良
2023-05-14 周日,2023-05-14,05-14,周日,雾~晴,29,20,9,西南风2级,西南风,2级,75 良,75,良
2023-05-15 周一,2023-05-15,05-15,周一,雾~多云,31,23,8,西南风2级,西南风,2级,65 良,65,良
2023-05-16 周二,2023-05-16,05-16,周二,小雨~大雨,26,22,4,东南风1级,东南风,1级,56 良,56,良
2023-05-17 周三,2023-05-17,05-17,周三,大雨~阴,25,22,3,西南风2级,西南风,2级,38 优,38,优
2023-05-18 周四,2023-05-18,05-18,周四,小雨~晴,30,22,8,东北风3级,东北风,3级,41 优,41,优
2023-05-19 周五,2023-05-19,05-19,周五,多云,31,24,7,东北风2级,东北风,2级,59 良,59,良
2023-05-20 周六,2023-05-20,05-20,周六,小雨~雷阵雨,26,23,3,东南风2级,东南风,2级,56 良,56,良
2023-05-21 周日,2023-05-21,05-21,周日,暴雨~大雨,24,19,5,西南风1级,西南风,1级,33 优,33,优
2023-05-22 周一,2023-05-22,05-22,周一,多云,19,16,3,北风4级,北风,4级,42 优,42,优
2023-05-23 周二,2023-05-23,05-23,周二,多云~小雨,23,19,4,东北风2级,东北风,2级,66 良,66,良
2023-05-24 周三,2023-05-24,05-24,周三,多云,24,19,5,东北风1级,东北风,1级,61 良,61,良
2023-05-25 周四,2023-05-25,05-25,周四,雾~雷阵雨,27,23,4,南风1级,南风,1级,56 良,56,良
2023-05-26 周五,2023-05-26,05-26,周五,雾~晴,32,24,8,西南风2级,西南风,2级,54 良,54,良
2023-05-27 周六,2023-05-27,05-27,周六,多云,35,25,10,西南风2级,西南风,2级,44 优,44,优
2023-05-28 周日,2023-05-28,05-28,周日,晴~多云,36,27,9,西南风2级,西南风,2级,40 优,40,优
2023-05-29 周一,2023-05-29,05-29,周一,晴,36,28,8,东北风1级,东北风,1级,49 优,49,优
2023-05-30 周二,2023-05-30,05-30,周二,晴,34,25,9,东北风3级,东北风,3级,47 优,47,优
2023-05-31 周三,2023-05-31,05-31,周三,多云~晴,32,24,8,北风3级,北风,3级,31 优,31,优
2023-06-01 周四,2023-06-01,06-01,周四,多云,31,25,6,北风2级,北风,2级,42 优,42,优
2023-06-02 周五,2023-06-02,06-02,周五,多云~晴,33,26,7,东北风2级,东北风,2级,49 优,49,优
2023-06-03 周六,2023-06-03,06-03,周六,多云,31,25,6,东北风3级,东北风,3级,67 良,67,良
2023-06-04 周日,2023-06-04,06-04,周日,多云~小雨,33,25,8,东北风1级,东北风,1级,79 良,79,良
2023-06-05 周一,2023-06-05,06-05,周一,雷阵雨,30,22,8,东北风3级,东北风,3级,54 良,54,良
2023-06-06 周二,2023-06-06,06-06,周二,多云,25,22,3,东北风1级,东北风,1级,35 优,35,优
2023-06-07 周三,2023-06-07,06-07,周三,阴~中雨,30,24,6,西南风2级,西南风,2级,46 优,46,优
2023-06-08 周四,2023-06-08,06-08,周四,阴~多云,28,24,4,东北风1级,东北风,1级,26 优,26,优
2023-06-09 周五,2023-06-09,06-09,周五,阵雨~晴,33,25,8,西南风2级,西南风,2级,44 优,44,优
2023-06-10 周六,2023-06-10,06-10,周六,晴~多云,33,24,9,西南风2级,西南风,2级,40 优,40,优
2023-06-11 周日,2023-06-11,06-11,周日,多云,34,26,8,东风1级,东风,1级,55 良,55,良
2023-06-12 周一,2023-06-12,06-12,周一,多云~雷阵雨,34,27,7,东北风1级,东北风,1级,61 良,61,良
2023-06-13 周二,2023-06-13,06-13,周二,小雨~多云,27,23,4,北风3级,北风,3级,44 优,44,优
2023-06-14 周三,2023-06-14,06-14,周三,多云,30,24,6,东北风2级,东北风,2级,61 良,61,良
2023-06-15 周四,2023-06-15,06-15,周四,雾~雷阵雨,32,24,8,东风2级,东风,2级,57 良,57,良
2023-06-16 周五,2023-06-16,06-16,周五,多云~雷阵雨,28,23,5,东北风2级,东北风,2级,38 优,38,优
2023-06-17 周六,2023-06-17,06-17,周六,多云~雷阵雨,31,25,6,南风2级,南风,2级,33 优,33,优
2023-06-18 周日,2023-06-18,06-18,周日,多云~雷阵雨,33,27,6,西南风3级,西南风,3级,22 优,22,优
2023-06-19 周一,2023-06-19,06-19,周一,多云~中雨,34,26,8,西南风3级,西南风,3级,24 优,24,优
2023-06-20 周二,2023-06-20,06-20,周二,大雨,28,25,3,西南风2级,西南风,2级,18 优,18,优
2023-06-21 周三,2023-06-21,06-21,周三,小雨~中雨,28,23,5,东风1级,东风,1级,30 优,30,优
2023-06-22 周四,2023-06-22,06-22,周四,中雨~大雨,25,21,4,东北风2级,东北风,2级,28 优,28,优
2023-06-23 周五,2023-06-23,06-23,周五,小雨~雷阵雨,23,22,1,东北风2级,东北风,2级,26 优,26,优
2023-06-24 周六,2023-06-24,06-24,周六,中雨~大雨,25,23,2,东南风1级,东南风,1级,23 优,23,优
2023-06-25 周日,2023-06-25,06-25,周日,小雨~中雨,27,24,3,西南风2级,西南风,2级,18 优,18,优
2023-06-26 周一,2023-06-26,06-26,周一,多云,30,25,5,西南风3级,西南风,3级,19 优,19,优
2023-06-27 周二,2023-06-27,06-27,周二,多云~晴,33,26,7,西南风3级,西南风,3级,29 优,29,优
2023-06-28 周三,2023-06-28,06-28,周三,多云~晴,34,28,6,西南风3级,西南风,3级,19 优,19,优
2023-06-29 周四,2023-06-29,06-29,周四,多云,35,28,7,西南风3级,西南风,3级,24 优,24,优
2023-06-30 周五,2023-06-30,06-30,周五,多云~阴,32,27,5,西南风2级,西南风,2级,33 优,33,优
2023-07-01 周六,2023-07-01,07-01,周六,小雨~多云,34,28,6,西南风2级,西南风,2级,34 优,34,优
2023-07-02 周日,2023-07-02,07-02,周日,多云,35,28,7,西南风3级,西南风,3级,36 优,36,优
2023-07-03 周一,2023-07-03,07-03,周一,多云,34,28,6,西南风3级,西南风,3级,18 优,18,优
2023-07-04 周二,2023-07-04,07-04,周二,多云~雷阵雨,34,28,6,西南风3级,西南风,3级,27 优,27,优
2023-07-05 周三,2023-07-05,07-05,周三,多云~晴,33,29,4,西南风3级,西南风,3级,28 优,28,优
2023-07-06 周四,2023-07-06,07-06,周四,多云~晴,36,30,6,西南风4级,西南风,4级,31 优,31,优
2023-07-07 周五,2023-07-07,07-07,周五,多云,35,30,5,西南风4级,西南风,4级,31 优,31,优
2023-07-08 周六,2023-07-08,07-08,周六,多云~晴,36,30,6,西南风4级,西南风,4级,36 优,36,优
2023-07-09 周日,2023-07-09,07-09,周日,多云,36,29,7,西南风3级,西南风,3级,33 优,33,优
2023-07-10 周一,2023-07-10,07-10,周一,多云~晴,37,29,8,西南风3级,西南风,3级,35 优,35,优
2023-07-11 周二,2023-07-11,07-11,周二,晴,36,30,6,西南风3级,西南风,3级,35 优,35,优
2023-07-12 周三,2023-07-12,07-12,周三,多云~晴,37,30,7,西南风3级,西南风,3级,38 优,38,优
2023-07-13 周四,2023-07-13,07-13,周四,多云~晴,36,30,6,西南风3级,西南风,3级,37 优,37,优
2023-07-14 周五,2023-07-14,07-14,周五,阴,37,29,8,西南风2级,西南风,2级,40 优,40,优
2023-07-15 周六,2023-07-15,07-15,周六,阴~多云,34,28,6,北风3级,北风,3级,32 优,32,优
2023-07-16 周日,2023-07-16,07-16,周日,小雨~雷阵雨,32,27,5,东北风4级,东北风,4级,52 良,52,良
2023-07-17 周一,2023-07-17,07-17,周一,阴~多云,33,27,6,东北风3级,东北风,3级,37 优,37,优
2023-07-18 周二,2023-07-18,07-18,周二,多云~雷阵雨,35,27,8,东北风2级,东北风,2级,31 优,31,优
2023-07-19 周三,2023-07-19,07-19,周三,小雨~雷阵雨,35,27,8,东南风1级,东南风,1级,23 优,23,优
2023-07-20 周四,2023-07-20,07-20,周四,小雨~雷阵雨,34,27,7,西南风2级,西南风,2级,26 优,26,优
2023-07-21 周五,2023-07-21,07-21,周五,小雨~雷阵雨,34,27,7,西南风2级,西南风,2级,26 优,26,优
2023-07-22 周六,2023-07-22,07-22,周六,暴雨~中雨,34,26,8,西南风2级,西南风,2级,21 优,21,优
2023-07-23 周日,2023-07-23,07-23,周日,阴~多云,28,26,2,西南风3级,西南风,3级,18 优,18,优
2023-07-24 周一,2023-07-24,07-24,周一,阴~多云,35,27,8,西南风1级,西南风,1级,32 优,32,优
2023-07-25 周二,2023-07-25,07-25,周二,阴~多云,34,27,7,东南风1级,东南风,1级,34 优,34,优
2023-07-26 周三,2023-07-26,07-26,周三,阴~多云,33,27,6,东北风2级,东北风,2级,36 优,36,优
2023-07-27 周四,2023-07-27,07-27,周四,阴~多云,35,27,8,东北风3级,东北风,3级,24 优,24,优
2023-07-28 周五,2023-07-28,07-28,周五,阴~中雨,30,26,4,东北风3级,东北风,3级,18 优,18,优
2023-07-29 周六,2023-07-29,07-29,周六,中雨~小雨,30,26,4,南风2级,南风,2级,16 优,16,优
2023-07-30 周日,2023-07-30,07-30,周日,小雨~多云,33,27,6,南风2级,南风,2级,22 优,22,优
2023-07-31 周一,2023-07-31,07-31,周一,小雨~中雨,31,26,5,南风2级,南风,2级,23 优,23,优
2023-08-01 周二,2023-08-01,08-01,周二,阴~多云,34,27,7,东风2级,东风,2级,23 优,23,优
2023-08-02 周三,2023-08-02,08-02,周三,阴~晴,35,28,7,东北风2级,东北风,2级,30 优,30,优
2023-08-03 周四,2023-08-03,08-03,周四,阴~晴,37,30,7,东北风2级,东北风,2级,31 优,31,优
2023-08-04 周五,2023-08-04,08-04,周五,多云~晴,37,30,7,北风2级,北风,2级,39 优,39,优
2023-08-05 周六,2023-08-05,08-05,周六,阴~晴,37,30,7,南风1级,南风,1级,50 优,50,优
2023-08-06 周日,2023-08-06,08-06,周日,阴~多云,36,29,7,西南风1级,西南风,1级,53 良,53,良
2023-08-07 周一,2023-08-07,08-07,周一,阴~多云,35,29,6,北风1级,北风,1级,31 优,31,优
2023-08-08 周二,2023-08-08,08-08,周二,阴~多云,34,28,6,东北风2级,东北风,2级,31 优,31,优
2023-08-09 周三,2023-08-09,08-09,周三,小雨~多云,33,27,6,东北风3级,东北风,3级,37 优,37,优
2023-08-10 周四,2023-08-10,08-10,周四,阴~晴,34,28,6,东北风3级,东北风,3级,44 优,44,优
2023-08-11 周五,2023-08-11,08-11,周五,阴~晴,35,29,6,东风2级,东风,2级,48 优,48,优
2023-08-12 周六,2023-08-12,08-12,周六,阴~多云,33,28,5,西南风2级,西南风,2级,45 优,45,优
2023-08-13 周日,2023-08-13,08-13,周日,多云~雷阵雨,34,27,7,西风1级,西风,1级,27 优,27,优
2023-08-14 周一,2023-08-14,08-14,周一,多云,32,26,6,西北风2级,西北风,2级,29 优,29,优
2023-08-15 周二,2023-08-15,08-15,周二,小雨~多云,34,27,7,西北风1级,西北风,1级,39 优,39,优
